"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91"
"247" 1999 44.93533 75.30458 -0.47658 12.16558 -33.09281 -4.12466 10.14903 -0.91573 20.32553 12.37978 1.65281 3.8292 17.57928 1848.09409 1281.3754 653.31544 984.5323 692.79986 570.96836 363.11105 633.57074 247.74604 178.55648 268.42183 87.51734 -373.74269 -26.40089 -21.73636 -109.79267 97.37101 99.85026 -93.32343 87.33538 23.35307 -15.36066 6.65093 -254.64418 183.7566 -32.28889 119.60444 180.89685 -72.19191 -39.62881 -43.92786 16.07696 7.23345 -307.18794 61.73756 92.53643 -36.57935 -112.89789 -73.19807 10.62951 76.42435 -50.63703 159.46207 34.5637 17.98279 88.4336 -72.7953 10.48249 42.45111 29.79193 -356.54285 75.14575 -156.09501 -47.95366 33.90253 58.05064 -13.97821 111.85661 130.7967 84.50154 -64.6511 -38.52226 18.94233 -214.58198 -24.30336 33.90423 -9.28301 -7.50347 -43.90736 -33.84114 21.25719 13.31592 41.10735 155.77319 10.38059 -35.34987 6.78316
"248" 2006 48.40542 6.7866 19.47946 19.01992 -4.92903 -17.90198 16.7122 -1.52767 17.5716 11.68291 -0.02816 -9.67159 54.43805 922.86752 1579.08041 1087.77565 818.08143 803.31548 413.57856 324.40298 265.57121 218.19105 194.29418 243.20942 -29.22181 87.58552 -129.9698 188.28992 103.30355 79.57109 4.84562 -26.01623 11.32199 8.22951 -0.05596 76.59427 63.09147 478.96388 -206.53531 -13.06992 -17.49889 86.08207 -84.07114 5.24977 -25.65188 -37.60768 181.14504 29.20182 -201.3416 113.39964 12.53348 20.39543 20.42781 -54.90989 1.60275 -50.20468 150.00708 53.70023 6.13753 -41.67674 0.24063 -14.77361 -7.85708 -51.60939 -24.88711 -48.8064 20.35237 64.48296 -59.80865 -7.58706 244.64187 162.01903 -0.53967 31.62869 -8.42904 -14.1685 -139.42306 -16.83485 40.50014 -88.58283 15.99367 -85.48937 56.73331 98.4235 -10.28477 21.91567 -143.86668 5.5066 37.47686 -1.53914
"249" 2004 50.29029 31.61683 15.54104 -6.97793 -27.54353 -22.78432 15.48627 -0.02714 16.58525 7.72086 -5.75944 -2.93827 11.06059 771.54586 594.98501 492.42334 340.42696 513.24862 275.8604 194.0355 309.58477 161.24764 150.20322 120.93849 1.23662 -183.14467 -162.6315 40.04102 -0.49249 125.03955 3.41268 -9.67804 27.37604 1.29634 4.0249 33.59529 -45.42431 101.17675 -22.62031 111.99534 72.12519 118.81341 -42.49828 -19.31735 -18.007 -5.195 -147.38451 -109.68419 29.37814 39.56616 77.98816 9.08032 -27.00315 12.86011 3.00346 -167.94116 37.41253 22.52683 69.5061 -103.92792 -34.3557 23.6867 -19.19458 -135.18088 29.51148 68.32144 37.14374 -45.78597 16.60639 -4.49869 -79.02315 -31.51778 -43.54327 -18.34879 10.61079 -5.8412 -89.77777 83.47501 -40.636 -6.82248 -4.34858 -12.72746 13.47029 57.26858 5.4046 104.77474 -47.83648 11.50578 2.70707 -2.94051
"250" 2007 44.24697 19.76476 4.1403 -4.07473 -16.16265 -2.90919 -10.25799 2.11518 11.45547 9.1834 -2.5654 9.09171 26.32565 1713.58606 2284.22388 1712.63629 1062.63211 983.65119 593.77024 430.15714 373.19521 277.085 291.2674 310.58831 73.64712 -114.87959 287.20596 42.58863 119.53624 -64.84031 -27.63639 32.35652 40.42866 -12.26689 -4.74624 -23.72006 -199.91699 163.6935 -319.75942 -203.87457 -90.88928 66.87591 -68.95214 -24.79055 -4.16067 -8.23203 42.85278 104.41583 -154.44808 30.95271 -95.99833 40.47117 -6.22503 -8.49417 -28.67005 -108.89146 217.28058 125.12465 33.59375 18.71937 33.57191 -9.09011 -11.58869 -11.25077 -90.09962 70.97045 89.71902 15.1735 -16.82107 -4.69802 71.55034 20.40689 -112.85212 -37.1534 27.0515 4.72951 -52.61057 -42.38981 -135.00372 -15.92372 24.51747 -55.98829 67.46266 -71.62786 12.16324 31.33596 -166.52428 2.81923 10.42061 15.16015
"251" 2007 40.63377 -51.67448 89.90532 23.60713 -19.65933 -1.13761 -3.62866 -5.48891 -4.32924 -4.0762 4.36108 8.87996 35.57182 2136.19766 3867.5533 2061.09157 815.73018 566.44325 239.30061 576.10693 203.89222 261.12483 199.64376 269.45418 -148.59173 -1140.4867 484.22559 104.98962 -1.99935 151.96551 -100.05117 8.60952 -67.24867 -29.81324 3.70076 283.01424 -185.35455 170.10276 -334.52599 -3.65149 -192.82826 -12.30677 -76.13212 38.42844 -24.30031 70.7464 -172.59539 302.34856 -235.41005 -74.37412 21.19827 35.48847 13.68989 -45.94736 15.63354 82.40667 112.60772 -53.75093 144.13334 4.23341 -8.84104 -26.54854 25.24589 82.4298 -613.53139 130.91148 53.0531 -0.27572 7.20601 -6.31075 75.35056 137.1084 -80.80222 -12.24915 -7.78356 -67.28012 33.08245 -47.08353 40.97449 -164.99812 20.64976 46.98917 -50.50497 -172.24784 -15.68375 35.70644 -391.60624 4.24853 100.88254 -7.36099
"252" 2003 36.12336 -92.45206 -20.1238 -27.88607 12.11878 -27.14485 -2.7973 0.16327 7.38487 1.07961 -1.5472 3.49388 45.24952 3849.2993 3829.262 1361.1137 2271.75271 425.31866 592.56948 456.73375 464.79327 274.06366 168.1197 211.18974 173.33308 -230.64911 1316.54427 -425.00139 -320.72612 30.63162 69.29017 -0.18513 66.48367 -32.53585 -13.92358 209.59815 -172.21933 -422.38059 -27.03793 -245.45663 -128.30068 -40.50184 13.63802 -23.13812 10.41882 102.16648 -810.10765 281.99721 228.09613 129.52407 -30.99394 58.22342 49.88573 39.91129 -180.45256 176.92791 386.39418 -70.56506 74.25067 -43.33113 -9.71912 -13.75074 35.20081 -332.26788 -38.68838 -49.34709 81.51976 0.50491 30.8733 33.3052 -252.44608 -32.07652 33.61883 -38.17672 -47.76749 -29.15073 481.61541 -42.56085 -59.45876 114.10419 39.08362 -79.25423 192.19597 -16.5101 -1.55444 -42.26672 -146.26244 4.69811 54.26362 -1.39041
"253" 1993 43.33981 65.65161 30.48474 3.46012 -24.33751 3.29063 -3.27877 5.32563 5.15361 11.60343 -6.89869 3.89448 121.75975 1675.95845 1551.91732 2841.79211 1222.90939 2160.49051 715.49545 809.91937 456.79246 499.50294 686.79856 232.33396 25.90324 38.8175 -603.72459 293.38506 554.22116 -127.29824 -192.70973 12.85432 -69.36442 25.07763 -27.91368 27.4921 -331.69691 -232.67862 -414.82922 -98.12897 31.77121 2.26874 -99.96445 41.42067 24.85319 -111.49211 -8.80143 355.34797 -490.70332 354.46261 -288.51514 92.07707 -169.49094 -1.65777 -211.86438 -63.3386 306.90121 750.00088 -138.63728 422.81034 154.83308 81.27181 -321.09947 98.77975 -254.17301 -45.21904 183.45855 -174.24702 55.3691 103.63513 -47.78514 -72.27098 -330.83456 -129.87594 -4.84505 -89.20362 -241.78868 150.75808 -636.90686 177.06149 74.47159 -119.14641 292.79668 86.61223 -57.47784 54.32716 -56.59175 81.63406 -141.848 -13.1897
"254" 1995 35.68167 -91.1932 -21.91569 -3.72549 -11.30142 1.15735 12.85473 -7.99861 -6.46807 -0.9081 -0.59357 15.80884 63.01232 4015.46758 3183.13175 2409.60907 1536.05949 1362.84626 561.01697 543.81426 429.7012 348.59954 467.92032 302.9178 -27.93988 -802.13795 -218.11359 67.47713 308.9054 126.44684 94.07792 -45.78847 11.68868 73.5576 24.34393 269.75155 5.37312 -922.46715 -202.43896 -259.856 -205.94082 -9.50875 -94.12511 101.28957 25.1404 58.3516 947.08091 173.87748 -356.06388 -191.47996 37.23354 31.29278 -102.36724 56.39662 -20.39773 545.04084 611.20492 -173.54525 76.12288 3.9033 29.15956 -68.5628 43.14546 -383.18501 240.08628 40.43631 15.64237 89.55472 13.98044 25.06354 -175.56295 4.65535 -89.54211 33.56477 54.34811 -5.03969 -248.68727 -25.90282 -133.52726 51.78122 -20.69367 -123.60886 205.26047 217.6049 -28.28596 -44.33468 -106.60912 6.19414 154.68658 -9.18959
"255" 1994 41.81202 87.67055 23.15391 -8.93424 -39.98442 -20.55937 -7.18785 -1.35664 0.47048 7.50919 -2.92745 -0.92374 23.22474 1029.07242 1147.05262 545.53804 882.66967 277.73685 575.51041 225.57681 297.35946 142.31394 123.71409 362.70391 53.50758 -475.90111 150.76161 72.35208 19.17398 15.83659 48.22664 -21.63459 49.15785 -14.06945 54.53708 -38.53058 -195.7951 381.50873 -121.52926 95.28198 -17.22165 -115.68634 -2.44918 30.94301 -30.21549 -2.28785 -338.16953 110.19091 51.56409 16.25094 -25.88434 10.17412 -11.00367 -36.93449 -34.24942 65.77419 156.7728 33.83169 -92.98325 -12.64014 -24.44462 42.33677 -1.64433 -96.01248 19.52387 27.37742 -88.63747 -14.80123 197.21332 29.40489 -8.99 -46.99498 -36.28737 -31.08425 -22.44459 12.416 -105.29398 -48.2963 -13.03155 -14.94437 0.58774 6.31022 34.18335 102.26172 13.90851 -53.60356 171.67023 -7.74385 -98.21491 -2.93983
"256" 1986 45.00254 15.06535 56.6726 6.50904 19.14562 -18.95792 -1.21322 2.49158 6.46023 0.41611 4.47681 8.70578 11.16174 781.12997 1227.72051 447.76108 493.83031 426.0223 419.47969 224.50047 218.15088 140.10493 133.82834 282.8258 11.24505 30.4691 177.75081 -5.07402 48.62514 -26.19162 79.26149 15.33341 19.6662 -7.33308 9.70547 30.58477 52.26179 -34.0133 -113.85405 -110.96802 11.61275 87.87267 -10.01948 4.57594 -19.23589 13.41473 137.99681 -93.01438 14.6532 -4.44291 -34.36759 11.9535 6.20246 -0.1499 -7.69763 43.10973 159.13616 -22.12423 43.58508 3.22693 15.41306 -24.38858 -12.00441 65.44707 -18.05846 39.3571 13.97345 3.32008 52.43079 14.07412 49.4563 81.02149 -12.76395 -7.89188 -19.22269 0.96076 -32.85516 20.4255 -4.05471 14.47738 7.62269 0.62625 82.56172 22.59054 -1.94947 -21.60783 -30.32897 6.32023 -12.66803 -10.6942
"257" 2000 48.12462 42.06369 -26.50069 -23.81554 -18.2237 -34.20973 -3.88253 7.00812 20.75894 9.43895 -0.04583 9.91091 9.84949 519.40477 370.44002 360.21893 245.84376 261.28809 185.35711 165.94548 157.58145 100.88324 112.00156 89.88051 25.51293 -155.75774 -65.61516 -7.42814 -3.5671 34.69102 26.76277 27.83083 20.11996 -1.35956 2.35599 -6.65697 2.23847 -54.46535 -56.62586 43.50825 0.64523 -19.31095 -4.99166 12.3698 -4.38856 0.22809 176.28925 98.9015 -24.29689 35.04199 -16.33869 36.47787 10.68045 -3.93449 16.87596 -74.6775 71.37521 36.07576 -39.99869 29.96271 -27.64689 -2.33787 -5.81256 16.52035 -25.57406 -8.71716 16.2033 2.27815 22.17262 6.55472 82.12244 -29.64422 -42.45343 -27.10545 -2.8071 4.48581 -95.65765 -4.04566 -54.41055 -7.45302 -11.53375 -20.43281 7.2519 20.82181 -2.85475 -32.08047 31.94121 -1.06551 -36.30192 0.72002
"258" 2003 39.61984 2.48217 -6.83362 -14.19326 -36.41534 -8.54562 -4.53428 -4.97052 -12.85053 -7.96749 -0.25624 1.27234 108.04008 2774.01834 1812.96141 1058.52526 1277.70496 550.70318 581.11282 368.73232 864.82168 220.43857 161.0578 539.82949 -171.94586 175.9624 59.09107 -42.32143 -237.55957 -34.45348 -9.15484 -98.73811 108.26876 -4.02684 30.0403 27.74876 374.31835 -223.90987 -46.94928 95.03741 36.61372 258.60069 -46.37422 -11.15015 9.59361 -90.57967 611.52453 55.92584 46.01339 101.31654 -91.25379 54.13972 5.94972 280.90654 25.46484 -68.53449 -39.32442 4.8836 384.96794 -109.29516 -16.03194 -67.42738 -30.24142 189.46761 -0.50341 -89.22006 129.99131 17.75518 172.35143 2.53329 230.7893 -434.93472 43.04133 -3.77172 -25.52291 -43.77014 -100.23633 -81.94668 -49.26123 69.8713 125.83283 48.23109 13.29027 -70.04305 1.43412 46.05881 -297.00766 -5.70862 -141.73673 25.95847
"259" 2003 41.32095 -31.17242 52.57852 2.79758 17.2267 39.20551 -22.86165 10.76601 9.99862 9.51822 -12.79908 17.97295 30.3232 2403.8341 2029.69851 6670.43771 822.89948 2197.30676 548.18393 1327.285 619.52373 950.66875 1225.39937 372.41852 46.97143 387.69317 -1942.81038 -438.5328 331.96536 535.53469 -175.15212 179.18096 -154.6023 -60.82049 -165.22887 81.92005 -313.45577 282.65972 -1561.38452 100.52228 28.6461 -17.4285 -495.11148 138.99995 43.35322 25.0015 52.94678 485.05342 -1131.46037 -119.53168 -131.93483 219.57536 63.78053 -42.17084 -3.58096 -367.01724 442.02531 465.38595 45.61163 363.06006 227.19173 -89.12455 -60.82343 -11.58746 -67.05775 28.38958 341.39982 -183.19798 16.57914 -26.7333 -235.51605 18.42947 -1014.41256 -28.57553 -33.1818 4.03657 -401.62206 157.79372 -1622.0573 83.6098 -7.21276 -98.76538 667.28611 295.83506 -22.88075 213.63666 173.6343 36.13728 117.46973 10.57191
"260" 2009 44.15241 -49.31611 42.72286 23.08123 -13.845 12.29012 2.37319 15.96024 -18.53727 -0.29899 1.4588 1.41823 30.18953 2632.69717 1954.05685 1877.65616 721.49942 1331.10727 589.35426 743.75542 411.56869 531.65994 367.1148 204.6065 90.11629 -371.03265 459.17572 -148.33107 -85.85321 19.05117 -30.20191 63.81669 -90.57634 -81.4573 -37.76023 40.23351 -198.03616 -141.72381 -67.71671 -7.99695 18.7169 140.30574 -44.64666 20.62288 22.74376 -0.79146 458.0779 336.09627 -44.18609 -20.7566 -139.80024 30.064 90.33733 46.71056 28.6075 -156.17675 387.80608 122.33128 141.9241 122.8887 -19.08544 -35.89056 25.66936 -27.83072 13.90682 -60.1378 38.82518 -40.97157 -16.09115 -12.45263 22.05709 -85.75031 -87.34312 -68.99842 -113.42861 -2.7725 66.6483 86.01286 165.12323 79.73042 -15.32708 -146.86483 125.02137 -97.7495 7.02421 -43.29027 -109.31246 -7.21751 151.50058 -2.11752
"261" 2005 49.61254 19.68864 -13.85137 -17.48577 -11.02743 -22.74035 -5.66216 -5.15351 3.0159 1.27474 1.46747 5.92548 23.90776 1204.9324 465.48345 395.11578 378.2704 350.19945 481.13863 238.66351 198.18363 182.96692 97.71943 161.26705 -12.41058 -133.32743 102.24269 16.88842 -23.26685 -23.78366 33.81162 24.20052 26.71665 -4.66453 3.21263 6.34639 -17.08477 7.19913 -29.57795 -11.49404 -49.3417 69.49927 -47.37882 1.44884 32.95161 -2.77982 7.06963 47.87965 89.3658 -22.11919 17.58615 23.53011 11.23288 9.02487 7.96941 -62.95885 124.94073 -28.85038 8.41594 -14.65466 -9.29532 -17.79017 -2.49275 141.38811 -18.1836 -4.54991 -2.33643 45.57225 18.99566 -11.9034 147.65065 47.80891 9.17697 -25.79758 -2.09548 -10.99717 46.65133 55.17048 0.45461 36.39967 3.59007 35.27601 18.35673 21.82686 2.19966 -12.7752 44.77882 2.32983 37.64407 4.14346
"262" 2008 39.75438 -39.97916 30.80858 -2.37691 8.79007 -9.51375 -4.02857 -5.63223 15.1143 0.90714 0.36415 8.27261 60.85311 2802.47179 2619.02405 1694.92759 1009.63221 712.99097 1016.78596 466.99987 640.34505 289.02184 345.31826 398.40462 250.50947 246.33996 1.14145 -26.5381 83.88508 -155.29197 47.67767 -16.04228 64.94044 16.73772 -53.34262 135.87047 -29.60546 -141.31126 -169.20963 -2.21357 10.37861 -79.24314 -75.05679 -72.94728 -12.20242 34.25208 -323.69392 374.21726 -69.69281 38.79257 53.95668 54.43196 -53.90713 83.57341 -97.81428 17.80613 -81.99797 -157.15081 -298.64692 -84.32252 22.58191 60.00284 2.53313 136.20656 239.17554 34.89678 -127.63243 70.1616 106.03039 74.2121 -141.19026 340.33262 39.65151 94.84356 -41.61853 -19.38465 425.42843 107.39774 -312.20678 118.65605 79.21526 31.85388 4.17522 171.70989 22.1974 -31.89897 303.98701 -3.30502 33.48964 16.62435
"263" 2000 50.02141 11.58882 -10.80206 -14.23498 -7.66744 -7.78961 -8.35355 -9.91019 -5.03133 -8.316 -1.81898 2.16089 10.71902 995.74131 1122.15966 842.76111 396.44615 674.97287 447.81627 532.59904 202.26252 271.15381 186.23716 173.17827 14.74832 -216.3568 -140.53929 -101.75314 90.23554 38.9662 -59.58996 49.04263 -63.70073 -23.98555 -9.12622 75.24856 -256.66639 -87.10128 -295.15752 -20.15374 41.46406 38.29098 -61.9427 23.12556 26.51784 -7.26677 101.35423 15.00439 -1.247 119.18336 19.82975 -41.46946 60.74931 15.01214 1.64324 12.29518 343.72964 -70.05895 25.20466 -121.75349 6.85119 20.05926 -11.1879 -268.32727 77.21275 -13.25648 56.54439 80.26979 -63.95937 12.25597 58.49495 -8.81185 50.16913 33.28591 6.81843 10.96321 -84.11784 -32.7916 -148.25252 81.03179 -4.5447 15.97561 71.2347 6.52447 -0.13051 26.68561 -185.23654 5.29225 75.46229 -8.83749
"264" 2004 50.20946 -9.68969 37.46886 -3.00494 -16.77775 -19.51069 27.86469 0.00089 -1.87941 3.89724 -4.35515 -9.62895 33.15179 2298.61815 1048.65504 1554.79554 512.11768 1229.93645 448.77951 327.2622 161.35718 253.22167 313.34246 120.40801 187.02703 110.05764 -440.35199 -40.4369 164.36866 55.43512 -3.34324 44.70107 -17.55234 -77.90738 -5.12178 34.27186 78.90606 273.05915 -801.98687 159.32701 -95.54398 7.92426 -13.4203 16.34868 -14.24206 62.70006 160.63092 299.97951 -178.0418 -25.3284 -78.27898 26.57354 -54.35521 8.28897 28.84566 -218.19731 311.79769 130.31989 50.74299 119.74097 36.24158 10.16451 -93.62762 224.52847 70.21886 100.60293 30.405 7.62326 -36.97384 41.46982 65.97361 -18.20908 -138.02294 -22.44669 5.33842 11.44922 44.96625 180.36871 -247.48185 -5.395 12.25599 19.14379 -47.96367 48.27981 -14.81468 27.22465 -49.20164 7.06538 95.03386 5.61045
"265" 1988 33.17697 2.31522 -16.70398 4.00929 -65.85016 9.19247 3.30092 9.01657 2.25167 -0.48363 -2.98169 14.85394 29.79124 680.94212 1493.89695 1237.14465 1496.42231 1011.85028 626.60018 362.03804 219.78394 187.49786 274.14598 211.78375 -3.37456 71.48599 -292.63666 219.15881 343.55399 -87.56266 -109.61361 65.29277 -7.7013 22.488 -56.34117 96.04668 -143.64135 66.20346 -238.30714 -76.71309 154.7153 -0.0602 -31.36565 12.82765 -55.60306 30.77087 -217.03178 -183.80566 -247.12916 211.00691 41.1362 31.92907 91.90473 -59.5134 79.32805 -58.18732 -0.91541 173.73952 193.86253 67.37778 -82.81434 -41.31813 -2.09689 -222.47823 -66.11745 114.11458 151.36768 97.23718 56.91151 -12.54721 -1.93094 -7.41195 -117.52634 60.04693 -0.31642 22.99954 -187.77926 72.66487 61.01592 -292.04687 30.836 17.6631 114.21129 -24.3153 13.03259 49.06665 -64.14507 25.26205 -12.20753 -36.88075
"266" 2003 39.89288 -39.26862 -13.25258 -4.24544 -15.86378 10.97557 -5.2491 -3.64239 -1.70769 -4.30255 -5.95399 -10.0819 30.10728 4555.18985 2436.75451 1973.8128 1332.81726 1559.79939 511.71976 870.36894 413.35285 519.54127 407.21105 376.95835 203.68663 -124.40284 -202.86695 -265.97435 -2.99151 231.48179 -88.00644 42.31229 9.6926 8.78872 -11.04864 118.74934 -327.31597 -814.58054 -281.94674 19.46309 95.12429 -67.42352 -32.86481 39.29961 -25.59611 -16.81536 138.38174 72.67716 -52.09313 -0.48112 109.20384 -72.29963 -55.40582 57.70171 9.88583 221.04981 -18.41903 -345.0288 38.31488 -39.48728 60.95175 -70.76994 -15.32254 -38.82139 118.13749 -62.5957 -36.77979 124.19687 55.67657 -20.61126 153.38118 221.89618 108.80232 -22.52738 -66.14959 -7.78406 -87.52304 189.21333 -88.6304 295.86172 12.01603 -146.92481 113.39768 4.88978 6.18308 83.70111 -293.79469 14.85468 127.4444 4.18671
"267" 2009 30.51135 -44.02627 -28.74928 -18.43705 -26.62873 4.50301 -14.11098 -8.9838 -9.73471 -4.74659 0.4621 26.1078 68.63645 2745.09576 1634.08473 2046.02395 849.11872 1016.22185 721.24615 702.57926 523.10346 466.78809 396.57748 259.52639 12.02074 -153.58324 -388.75884 -65.84049 -128.0426 -74.64722 0.49995 -19.88182 -57.23215 3.41744 9.02233 222.191 -730.50831 70.90599 -461.62769 263.10811 -142.38774 -36.47093 -133.64101 39.91242 26.22888 9.17236 -374.06468 448.33858 -168.40806 226.23235 -16.66248 66.30734 -102.71588 51.07469 -34.28311 198.80321 -246.7445 -66.64424 147.05293 -6.43565 95.40941 -65.74348 91.25354 -271.66168 166.97825 -20.14345 95.32556 29.3014 34.53869 -120.23208 -19.59193 -73.17608 42.0152 -70.93696 -7.64783 -12.24183 67.52235 46.47323 -442.41832 23.2807 24.96164 -342.97709 -23.79619 57.17292 -17.45368 268.02173 -150.27806 -10.37386 -2.90092 1.34882
"268" 2010 44.00681 3.84496 -30.95439 0.08005 10.71513 -31.63262 7.19398 -1.79649 4.40957 6.85375 6.60146 9.10767 33.44008 2989.18775 2105.06175 1011.96367 727.47107 874.27601 1012.91708 445.0984 276.50538 265.36194 221.09089 224.56402 31.16517 -255.1176 62.7935 14.62091 12.62737 116.4121 50.26039 6.77866 -1.33288 20.40868 -38.45172 72.44594 -98.25943 276.51584 -158.80932 -193.96597 52.71449 122.33102 -64.96983 -55.78647 -30.32379 13.4786 111.76301 205.71711 83.16404 -68.85063 126.89962 -17.98673 -33.54973 16.53475 10.44854 133.30899 500.19929 21.99335 -131.95353 -97.18125 -85.43866 -36.60868 6.36677 -60.13247 -106.65398 3.04585 -66.06552 -5.67852 -1.75086 27.61392 -198.46356 96.53773 121.19678 57.22667 -3.19196 -37.54939 -3.65942 -96.70023 93.27608 -13.69893 3.10437 -18.7758 -93.02643 -61.04734 -7.94288 -53.6302 169.05614 4.84252 131.64701 2.10736
"269" 1994 44.1971 -4.09382 2.0935 3.43366 14.10633 -11.61013 5.88286 1.42006 -6.67119 -1.21434 0.7804 2.80996 21.71725 2006.13441 1626.59141 1600.15457 843.41243 864.56023 1089.86273 550.23511 663.02021 404.44004 332.13946 599.41516 68.41327 -185.92623 288.55957 -83.86899 -152.6496 56.16229 157.52109 -65.11192 83.06761 22.95447 43.97703 53.01585 -480.22774 40.19982 -351.31322 120.22182 -25.88099 -150.94635 -107.23034 37.60273 8.81065 -15.89604 187.56846 -12.54013 223.3324 21.57368 -91.56613 -45.69676 65.65942 4.23372 57.751 50.45976 486.97901 -63.80442 113.07402 -89.17675 79.03356 122.53267 -17.50037 -396.10811 231.90215 -74.23183 46.73308 131.33119 322.7296 7.91124 42.10157 -81.74477 80.22415 -31.93075 -109.72513 -8.37422 170.7439 101.41091 -65.67614 70.05696 -1.93052 2.5052 189.30161 182.27719 14.87615 61.35772 160.21601 6.62199 -74.71862 2.63268
"270" 2007 51.68356 22.59302 32.28339 -8.35638 -19.90851 -21.81614 -0.98083 -2.97791 11.50873 0.98391 -1.93625 1.93185 19.53632 1559.11387 509.74874 470.73646 432.71405 287.62273 290.00756 251.29924 246.01529 193.12401 123.58275 240.33322 12.87405 -93.83932 -18.52579 15.03318 5.50409 3.19609 12.23206 -38.76257 17.94067 10.98345 13.92427 27.73808 -150.65897 -10.82221 -106.05406 23.69086 -45.57772 51.68091 -7.7425 -8.43359 5.98174 9.53135 -221.82691 53.27511 -34.80084 11.94788 21.94209 24.94537 36.24644 41.72228 -9.27459 -72.61851 39.69877 -76.92429 -20.1699 -14.84997 11.74861 26.96514 -16.17867 1.42743 -10.27369 45.0879 -51.14923 25.11569 59.21321 -4.87483 117.93623 54.18322 -60.3625 2.05024 -10.31391 0.76579 -172.7176 54.65732 -116.09868 -42.93626 -2.32343 51.11437 23.90939 50.72827 0.45999 11.44806 -34.92376 0.54633 193.91056 -0.30174
"271" 2000 51.50433 23.4709 20.54773 -0.35117 -8.15443 -23.998 8.80103 4.03826 19.62483 7.64693 -1.98271 5.7545 27.95897 807.72831 1386.16578 411.20457 417.43598 695.65162 237.1683 206.96862 173.34635 156.18308 110.86776 166.31451 49.49885 390.89386 -36.93392 -19.70255 98.70992 55.23198 -14.18326 -8.3074 43.92815 -26.60483 8.24509 153.88763 -4.24981 151.4334 -100.0395 -4.95872 86.19601 41.83308 14.43031 -12.93981 23.47982 7.5139 95.22366 -105.70734 -66.28359 0.17876 -29.71974 51.49267 -1.39478 24.12077 23.14168 139.28862 131.15802 43.22347 2.02698 56.95308 -30.13021 33.36896 -13.14636 62.63564 -103.14319 -2.17318 -47.80969 -35.49216 17.28239 8.52218 -9.14078 -86.0859 -23.42359 -1.96036 32.70503 -18.95938 -126.51319 -144.93458 21.63769 -9.21416 -2.83981 -77.35369 47.25756 77.5161 -21.92705 26.20769 -78.98118 9.44717 -34.07819 -9.69962
"272" 2007 43.29509 -67.16791 62.07085 2.64592 26.23292 -25.49386 -10.74798 -3.77185 -10.42257 -6.03464 6.17109 -2.89179 98.53662 6546.25005 2615.55012 485.97561 3475.61537 258.20038 420.21628 287.26187 554.82417 172.89203 94.54663 396.3052 685.4458 -2864.77036 611.54975 494.07087 -368.42643 -36.25894 45.32745 -104.21689 130.5613 -18.40016 42.12942 -396.68196 -801.53732 2120.61611 -87.8421 22.97512 -66.68485 -111.38925 -29.73461 -23.88289 18.42895 -102.1358 -3765.50873 -57.18399 -7.54133 435.51259 107.81719 -32.17026 14.7659 84.62731 -495.1786 412.13475 -139.46261 -14.43506 -875.9717 -5.8833 1.63941 -17.73157 44.75834 -139.06027 232.48646 -197.68372 -212.18169 13.64336 -19.15718 23.21195 -385.55701 -636.24929 -79.19541 20.06173 38.45723 -54.7901 1170.17898 -176.88369 -10.95006 -289.469 147.67738 362.70057 37.65156 -58.269 41.52208 -82.46653 -160.78115 -10.80298 442.00455 50.65972
